canonical_id,F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-NA,F16-int,F3-NA,F3-String,F3-int,F7-NA,F12-NA,F17-NA,F2-NA,F2-String,F6-NA,F13-NA,F18-NA,F14-NA,F1-NA,F5-NA,F9-NA,F10-NA,F19-NA,F15-NA,F15-public,F0-NA,F4-NA,F4-boolean,F4-String,F4-int,F8-NA,F11-NA,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F74,F73,F84,F146,category
derby-B-569,8134,org/apache/derby/iapi/sql/dictionary,org/apache/derby/iapi/sql/dictionary/SPSDescriptor.java,3064,True,3,40,4478,1,0,881,1,53,0.4392123287671233,570,494,0.8666666666666667,1.0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,58,8,MALICIOUS_CODE,0.034560480841472584,EI_EXPOSE_REP,18,2,1,0.02003454231433506,0.002763385146804836,0.0003454231433506045,-1.0,0.01098901098901099,0.001207583625166043,0.007434944237918215,4.9971618126111155e-05,-0.978021978021978,0.0,0.0007163323782234957,4.9971618126111155e-05,-0.9310344827586208,-1.0,30,6969,3064,8134,3,0.07142857142857142,0,2,1,5,0.00449236298292902,1,0,0,1,0,1,1,0.07142857142857142,1,1,0,0,0,1,1,1,0.001347708894878706,19,1182,8135,19,1182,close
derby-B-541,8134,org/apache/derby/iapi/sql/dictionary,org/apache/derby/iapi/sql/dictionary/CatalogRowFactory.java,3064,True,3,24,4478,1,0,881,1,53,0.9940652818991098,146,143,0.9794520547945206,1.0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,58,6,STYLE,0.03831705484598046,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,1,0.02003454231433506,0.002072538860103627,0.0003454231433506045,-1.0,0.07547169811320754,0.0017891210486440105,0.06260032102728733,0.08480126588811351,-0.8490566037735849,0.0,0.027936962750716332,0.08480126588811351,-0.9310344827586208,-1.0,12,6969,3064,8134,3,0.0,0,2,1,5,0.00449236298292902,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,1,1,0.001347708894878706,1651,2814,8135,19,1182,open
derby-B-2264,7482,org/apache/derby/impl/tools/ij,org/apache/derby/impl/tools/ij/ijRowResult.java,2621,True,0,5,10072,1,0,797,1,53,0.7924528301886793,31,9,0.2903225806451613,1.0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,236,1,BAD_PRACTICE,0.012772351615326822,NM_CLASS_NAMING_CONVENTION,16,2,0,0.08151986183074265,0.0003454231433506045,0.0,0.0,0.0,0.0,0.0612691466083151,0.081104871355322,-1.0,0.0,0.01002865329512894,0.081104871355322,-1.0,-1.0,6,6969,3064,8134,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,4380,5543,8135,153,1316,open
derby-B-1512,8134,org/apache/derby/impl/sql/conn,org/apache/derby/impl/sql/conn/GenericLanguageConnectionContext.java,3064,True,37,166,1771,1,8,260,12,8,0.541507024265645,2107,1283,0.608922638822971,0.4864864864864865,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,7,4,PERFORMANCE,0.0037565740045078892,DM_GC,16,1,1,0.002417962003454232,0.001381692573402418,0.0003454231433506045,-1.0,0.0,0.0,0.12349397590361445,0.023834639568557327,-1.0,0.0,0.014684813753581662,0.023834639568557327,-1.0,-1.0,78,6969,3064,8134,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,267,1430,8135,267,1430,open
derby-B-1326,8134,org/apache/derby/impl/sql/compile,org/apache/derby/impl/sql/compile/OrderByList.java,3064,True,16,22,56152,1,0,4497,5,235,0.24852767962308606,443,291,0.6568848758465011,1.0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,322,2,STYLE,0.10067618332081142,DLS_DEAD_LOCAL_STORE,17,2,1,0.11122625215889463,0.000690846286701209,0.0003454231433506045,-1.0,0.09570957095709573,0.002219211512418061,0.06260032102728733,0.08480126588811351,-0.8085808580858086,0.0,0.027936962750716332,0.08480126588811351,-0.9239130434782608,-1.0,25,6969,3064,8134,610,0.016,189,443,167,1242,0.021409778878493668,1,1,0,2,1,0,1,0.016,2,475,0,315,142,0,932,160,0.014748290613587938,5,1168,8135,5,1168,close
derby-B-1094,8134,org/apache/derby/impl/sql,org/apache/derby/impl/sql/GenericResultDescription.java,3064,True,3,15,1591,1,0,263,1,14,0.4365781710914454,178,117,0.6573033707865169,1.0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,19,2,MALICIOUS_CODE,0.034560480841472584,EI_EXPOSE_REP,18,2,1,0.0065630397236614854,0.000690846286701209,0.0003454231433506045,-1.0,0.01098901098901099,0.001207583625166043,0.007434944237918215,4.9971618126111155e-05,-0.978021978021978,0.0,0.0007163323782234957,4.9971618126111155e-05,-1.0,-1.0,9,6969,3064,8134,98,0.0,0,1,97,99,0.025384615384615384,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,1536,2699,8135,27,1190,close
cassandra-B-890,11584,org/apache/cassandra/thrift,org/apache/cassandra/thrift/Cassandra.java,832,True,12,24,40018,261,4,1728,4,402,0.6348725890468816,34229,2309,0.0674574191475065,0.7916666666666666,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,376,270,STYLE,0.008136094674556213,UC_USELESS_VOID_METHOD,20,3,8,0.2653493295695131,0.19054340155257588,0.005645730416372618,-1.0,0.0,0.0,0.1264367816091954,0.42773363918857626,-1.0,0.0,0.04034229828850856,0.42773363918857626,-0.8447204968944101,-0.9121951219512195,109,5763,1067,12624,5121,0.4715598887413089,1020,255,4866,6396,0.031117378282472862,0,0,0,0,11,0,4096,0.0,5082,12,975,2,3,4085,17,10,0.007508417508417506,107,6914,13797,8,6816,open
derby-B-1311,8134,org/apache/derby/impl/sql/compile,org/apache/derby/impl/sql/compile/MethodCallNode.java,3064,True,28,41,56152,1,8,4497,7,235,0.2540431266846361,884,387,0.43778280542986425,0.14285714285714285,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,322,7,STYLE,0.10067618332081142,DLS_DEAD_LOCAL_STORE,17,2,2,0.11122625215889463,0.002417962003454232,0.000690846286701209,0.0,0.09570957095709573,0.002219211512418061,0.06260032102728733,0.08480126588811351,-0.8085808580858086,0.0,0.027936962750716332,0.08480126588811351,-0.9239130434782608,-1.0,0,12,19,1177,610,0.5,189,443,167,1242,0.021409778878493668,91,18,3,112,18,73,91,0.5,112,475,3,315,142,73,932,160,0.014748290613587938,14,1177,8135,5,1168,close
derby-B-1097,8134,org/apache/derby/impl/sql,org/apache/derby/impl/sql/GenericStorablePreparedStatement.java,3064,True,18,11,1591,1,0,263,4,14,0.6583629893238434,156,82,0.5256410256410257,1.0,12,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,19,1,STYLE,0.00037565740045078885,DMI_NONSERIALIZABLE_OBJECT_WRITTEN,20,3,1,0.0065630397236614854,0.0003454231433506045,0.0003454231433506045,-1.0,0.0,0.0,0.06260032102728733,0.08480126588811351,-1.0,0.0,0.027936962750716332,0.08480126588811351,-1.0,-1.0,8,6969,3064,8134,98,0.0,0,1,97,99,0.025384615384615384,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,4380,5543,8135,27,1190,open
derby-B-1096,8134,org/apache/derby/impl/sql,org/apache/derby/impl/sql/GenericStatement.java,3064,True,194,12,1591,1,0,263,42,14,0.3468286099865047,447,196,0.4384787472035794,1.0,143,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,19,2,MT_CORRECTNESS,0.00037565740045078885,ML_SYNC_ON_FIELD_TO_GUARD_CHANGING_THAT_FIELD,4,1,1,0.0065630397236614854,0.000690846286701209,0.0003454231433506045,-1.0,0.0,0.0,0.062146892655367235,0.03272016230873249,-1.0,0.0,0.003939828080229225,0.03272016230873249,-1.0,-1.0,33,6969,3064,8134,98,0.0,0,1,97,99,0.025384615384615384,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,507,1670,8135,27,1190,open
derby-B-1330,8134,org/apache/derby/impl/sql/compile,org/apache/derby/impl/sql/compile/ParseException.java,3064,True,7,5,56152,1,4,4497,1,235,0.25925925925925924,123,74,0.6016260162601627,0.8571428571428571,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,322,6,MALICIOUS_CODE,0.04770848985725019,EI_EXPOSE_REP2,18,2,2,0.11122625215889463,0.002072538860103627,0.000690846286701209,-1.0,0.007874015748031496,0.000868001736003472,0.007434944237918215,4.9971618126111155e-05,-0.9842519685039368,0.0,0.0007163323782234957,4.9971618126111155e-05,-0.9239130434782608,-1.0,5,6969,3064,8134,610,0.0,189,443,167,1242,0.021409778878493668,0,0,0,0,0,0,0,0.0,0,475,0,315,142,0,932,160,0.014748290613587938,5282,6445,8135,5,1168,open
derby-B-1304,8134,org/apache/derby/impl/sql/compile,org/apache/derby/impl/sql/compile/LikeEscapeOperatorNode.java,3064,True,94,7,56152,1,12,4497,26,235,0.3033226152197213,489,286,0.5848670756646217,0.5106382978723404,85,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,322,3,STYLE,0.10067618332081142,DLS_DEAD_LOCAL_STORE,17,2,3,0.11122625215889463,0.0010362694300518132,0.0010362694300518132,-1.0,0.09570957095709573,0.002219211512418061,0.06260032102728733,0.08480126588811351,-0.8085808580858086,0.0,0.027936962750716332,0.08480126588811351,-0.9239130434782608,-1.0,14,3859,2044,5024,610,0.0,189,443,167,1242,0.021409778878493668,0,0,0,0,0,0,0,0.0,0,475,0,315,142,0,932,160,0.014748290613587938,592,1755,8135,5,1168,close
derby-B-620,8134,org/apache/derby/iapi/tools/i18n,org/apache/derby/iapi/tools/i18n/LocalizedResource.java,3064,True,17,47,342,1,0,55,4,3,0.5854126679462572,449,35,0.0779510022271715,1.0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,10,8,STYLE,0.009767092411720512,REC_CATCH_EXCEPTION,20,3,1,0.0034542314335060447,0.002763385146804836,0.0003454231433506045,-1.0,0.0,0.0,0.06260032102728733,0.08480126588811351,-1.0,0.0,0.027936962750716332,0.08480126588811351,-1.0,-1.0,19,6969,3064,8134,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,749,1912,8135,749,1912,open
derby-B-1276,8134,org/apache/derby/impl/sql/compile,org/apache/derby/impl/sql/compile/DistinctNode.java,3064,True,4,7,56152,1,0,4497,1,235,0.4646153846153846,159,116,0.7295597484276729,1.0,2,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,322,1,STYLE,0.10067618332081142,DLS_DEAD_LOCAL_STORE,17,2,1,0.11122625215889463,0.0003454231433506045,0.0003454231433506045,-1.0,0.09570957095709573,0.002219211512418061,0.06260032102728733,0.08480126588811351,-0.8085808580858086,0.0,0.027936962750716332,0.08480126588811351,-0.9239130434782608,-1.0,15,6969,3064,8134,610,0.07142857142857142,189,443,167,1242,0.021409778878493668,1,1,0,2,1,0,1,0.07142857142857142,2,475,0,315,142,0,932,160,0.014748290613587938,5,1168,8135,5,1168,close
tomcat-B-716,17709,org/apache/jasper,org/apache/jasper/JspCompilationContext.java,2264,True,6,52,417,1,0,203,2,6,0.2490421455938697,523,164,0.3135755258126195,1.0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,16,2,MALICIOUS_CODE,0.0014124293785310734,DP_CREATE_CLASSLOADER_INSIDE_DO_PRIVILEGED,18,2,1,0.010145846544071021,0.0012682308180088776,0.0006341154090044388,-1.0,0.3333333333333333,0.015873015873015876,0.19887955182072828,0.14753001392947815,-0.3333333333333333,0.0,0.04940848990953376,0.14753001392947815,-0.7647058823529411,-0.3333333333333333,47,9256,2471,18084,0,0.0,0,2,-2,2,0.022222222222222227,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,583,9409,18084,337,9163,open
derby-B-618,8134,org/apache/derby/iapi/tools/i18n,org/apache/derby/iapi/tools/i18n/LocalizedResource.java,3064,True,3,47,342,1,0,55,1,3,0.961612284069098,449,35,0.0779510022271715,1.0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,10,8,BAD_PRACTICE,0.056348610067618335,NM_METHOD_NAMING_CONVENTION,16,2,1,0.0034542314335060447,0.002763385146804836,0.0003454231433506045,-1.0,0.0,0.0,0.0612691466083151,0.081104871355322,-1.0,0.0,0.01002865329512894,0.081104871355322,-1.0,-1.0,19,6969,3064,8134,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,749,1912,8135,749,1912,open
derby-B-1511,8134,org/apache/derby/impl/sql/conn,org/apache/derby/impl/sql/conn/GenericLanguageConnectionContext.java,3064,True,40,166,1771,1,8,260,12,8,0.5180076628352489,2107,1283,0.608922638822971,0.525,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,7,4,PERFORMANCE,0.0037565740045078892,DM_GC,16,1,1,0.002417962003454232,0.001381692573402418,0.0003454231433506045,-1.0,0.0,0.0,0.12349397590361445,0.023834639568557327,-1.0,0.0,0.014684813753581662,0.023834639568557327,-1.0,-1.0,78,6969,3064,8134,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,267,1430,8135,267,1430,open
derby-B-601,7864,org/apache/derby/iapi/store/access,org/apache/derby/iapi/store/access/DiskHashtable.java,2847,True,0,9,992,2,0,229,1,35,0.98559670781893,341,96,0.28152492668621704,1.0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,8,2,BAD_PRACTICE,0.0075131480090157785,DE_MIGHT_IGNORE,16,2,1,0.002763385146804836,0.000690846286701209,0.0003454231433506045,-1.0,0.047619047619047616,0.0011628583057154485,0.0612691466083151,0.081104871355322,-0.9047619047619048,0.0,0.01002865329512894,0.081104871355322,-1.0,-1.0,8,6699,2847,7864,10,0.0,0,0,10,10,0.013175230566534914,0,0,0,0,0,0,0,0.0,0,10,0,0,0,0,10,10,0.013175230566534914,3956,5119,8135,17,1180,open
derby-B-594,1181,org/apache/derby/iapi/sql/execute,org/apache/derby/iapi/sql/execute/ExecRowBuilder.java,24,True,9,4,350,1,0,174,2,22,0.6641791044776121,65,49,0.7538461538461538,1.0,5,2,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,3,1,STYLE,0.0202854996243426,NP_LOAD_OF_KNOWN_NULL_VALUE,16,2,1,0.0010362694300518132,0.0003454231433506045,0.0003454231433506045,0.0,0.06349206349206349,0.0015246364452713658,0.06260032102728733,0.08480126588811351,-0.873015873015873,0.0,0.027936962750716332,0.08480126588811351,-1.0,0.0,0,16,24,1181,160,0.6951219512195121,1,44,116,205,0.049856297230148526,114,0,0,114,0,114,114,0.6951219512195121,114,134,0,44,0,114,178,90,0.0386992724367601,18,1181,8135,5,1168,open
derby-B-1249,3012,org/apache/derby/impl/sql/compile,org/apache/derby/impl/sql/compile/CreateSequenceNode.java,1217,True,40,5,56152,1,12,4497,14,235,0.7692307692307693,171,43,0.25146198830409355,0.675,75,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,322,3,STYLE,0.0015026296018031554,UC_USELESS_CONDITION_TYPE,19,3,3,0.11122625215889463,0.0010362694300518132,0.0010362694300518132,-1.0,0.0,0.0,0.06260032102728733,0.08480126588811351,-1.0,0.0,0.027936962750716332,0.08480126588811351,-0.9239130434782608,-1.0,3,1650,1064,2815,610,0.0,189,443,167,1242,0.021409778878493668,0,0,0,0,0,0,0,0.0,0,475,0,315,142,0,932,160,0.014748290613587938,380,1543,8135,5,1168,open
derby-B-1514,8134,org/apache/derby/impl/sql/conn,org/apache/derby/impl/sql/conn/GenericLanguageConnectionFactory.java,3064,True,58,25,1771,1,0,260,17,8,0.8393665158371041,280,86,0.3071428571428572,1.0,30,0,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,7,2,STYLE,0.0439519158527423,BC_UNCONFIRMED_CAST,20,3,2,0.002417962003454232,0.000690846286701209,0.000690846286701209,-1.0,0.02608695652173913,0.0006514468518249237,0.06260032102728733,0.08480126588811351,-0.9478260869565216,0.0,0.027936962750716332,0.08480126588811351,-1.0,-1.0,19,6969,3064,8134,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,1586,2749,8135,267,1430,open
ant-B-818,7195,org/apache/tools/ant/taskdefs/optional/junit,org/apache/tools/ant/taskdefs/optional/junit/XMLJUnitResultFormatter.java,3454,True,5,15,3670,1,8,440,1,86,0.9833887043189368,169,100,0.591715976331361,0.4,4,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,62,7,STYLE,0.08134757600657354,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,2,0.050243111831442464,0.005672609400324149,0.0016207455429497568,-1.0,0.04385964912280702,0.0013978660100543755,0.044155844155844164,0.28036495254003496,-0.912280701754386,0.0,0.014517506404782237,0.28036495254003496,-1.0,-1.0,64,12267,4527,13148,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,759,1472,13499,42,755,open
derby-B-116,8134,org/apache/derby/catalog/types,org/apache/derby/catalog/types/ReferencedColumnsDescriptorImpl.java,3064,True,3,10,1282,1,0,188,1,16,0.3522388059701492,123,181,1.4715447154471544,1.0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,39,5,MALICIOUS_CODE,0.034560480841472584,EI_EXPOSE_REP,18,2,1,0.013471502590673576,0.0017271157167530224,0.0003454231433506045,-1.0,0.01098901098901099,0.001207583625166043,0.007434944237918215,4.9971618126111155e-05,-0.978021978021978,0.0,0.0007163323782234957,4.9971618126111155e-05,-1.0,-1.0,0,1462,924,2627,41,0.0,0,5,36,46,0.04410753575357537,0,0,0,0,0,0,0,0.0,0,27,0,5,0,0,32,22,0.0198019801980198,1464,2627,8135,22,1185,close
derby-B-306,7791,org/apache/derby/client/net,org/apache/derby/client/net/NetConnectionReply.java,2804,True,30,129,9771,1,0,1131,6,56,0.9324729891956782,1877,1038,0.5530101225359616,1.0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,169,38,STYLE,0.10067618332081142,DLS_DEAD_LOCAL_STORE,17,2,4,0.05837651122625216,0.013126079447322973,0.001381692573402418,-1.0,0.09570957095709573,0.002219211512418061,0.06260032102728733,0.08480126588811351,-0.8085808580858086,0.0,0.027936962750716332,0.08480126588811351,-0.9418604651162792,-0.9473684210526316,19,6621,2803,7786,3,0.0,0,3,0,6,0.002597402597402597,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,139,1302,8135,85,1248,open
derby-B-1538,8134,org/apache/derby/impl/sql/execute,org/apache/derby/impl/sql/execute/BaseActivation.java,3064,True,0,117,17203,1,0,1541,1,151,0.7118553960659224,1041,567,0.5446685878962536,1.0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,207,10,STYLE,0.0030052592036063108,UWF_UNWRITTEN_PUBLIC_OR_PROTECTED_FIELD,17,2,0,0.07150259067357513,0.0034542314335060447,0.0,0.0,0.0,0.0,0.06260032102728733,0.08480126588811351,-1.0,0.0,0.027936962750716332,0.08480126588811351,-0.8981481481481481,-1.0,45,6969,3064,8134,241,0.14076764057760865,81,358,-117,680,0.007261679860080886,0,0,0,0,106,0,78,0.0,265,136,81,227,0,-28,363,-91,0.0028299252821855398,27,1190,8135,5,1168,open
derby-B-1505,8134,org/apache/derby/impl/sql/compile,org/apache/derby/impl/sql/compile/ValueNodeList.java,3064,True,12,22,56152,1,0,4497,3,235,0.4658469945355192,383,259,0.6762402088772846,1.0,10,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,322,1,STYLE,0.10067618332081142,DLS_DEAD_LOCAL_STORE,17,2,1,0.11122625215889463,0.0003454231433506045,0.0003454231433506045,-1.0,0.09570957095709573,0.002219211512418061,0.06260032102728733,0.08480126588811351,-0.8085808580858086,0.0,0.027936962750716332,0.08480126588811351,-0.9239130434782608,-1.0,23,6969,3064,8134,610,0.0,189,443,167,1242,0.021409778878493668,0,0,0,0,0,0,0,0.0,0,475,0,315,142,0,932,160,0.014748290613587938,1576,2739,8135,5,1168,close
derby-B-261,7142,org/apache/derby/client/net,org/apache/derby/client/net/ClientJDBCObjectFactoryImpl.java,2503,True,3,23,9771,1,0,1131,1,56,0.1947743467933492,199,201,1.0100502512562817,1.0,4,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,169,8,STYLE,0.0439519158527423,BC_UNCONFIRMED_CAST,17,2,2,0.05837651122625216,0.002763385146804836,0.000690846286701209,-1.0,0.02608695652173913,0.0006514468518249237,0.06260032102728733,0.08480126588811351,-0.9478260869565216,0.0,0.027936962750716332,0.08480126588811351,-0.9418604651162792,-1.0,3,4085,2081,5250,3,0.0,0,3,0,6,0.002597402597402597,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,2886,4049,8135,85,1248,close
lucene-solr-B-433,22821,org/apache/lucene/index,org/apache/lucene/index/LogMergePolicy.java,1931,True,0,28,14508,2,0,1501,1,278,0.7236842105263158,427,237,0.5550351288056206,1.0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,134,5,BAD_PRACTICE,0.0030911901081916537,CO_COMPARETO_INCORRECT_FLOATING,16,2,2,0.04990689013035382,0.00186219739292365,0.0007448789571694597,1.0,0.2857142857142857,0.004977600796416128,0.2425595238095238,0.4843410085820645,-0.42857142857142855,0.0,0.04864219635929573,0.4843410085820645,-0.4725848563968668,0.5,9,2237,223,12955,868,0.00023137436372049972,76,638,230,1582,0.02844679406185104,0,0,0,0,0,0,1,0.0,1,0,0,3,0,1,3,-3,0.0013489208633093526,205,10803,26424,22,10620,close
derby-B-491,8134,org/apache/derby/iapi/services/context,org/apache/derby/iapi/services/context/ContextService.java,3064,True,5,12,454,2,0,43,1,8,0.313893653516295,342,129,0.3771929824561404,1.0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,5,2,STYLE,0.0101427498121713,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,17,2,1,0.0017271157167530224,0.000690846286701209,0.0003454231433506045,-1.0,0.07142857142857142,0.0017006802721088435,0.06260032102728733,0.08480126588811351,-0.8571428571428571,0.0,0.027936962750716332,0.08480126588811351,-1.0,-1.0,15,6969,3064,8134,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,1688,2851,8135,1100,2263,open
derby-B-1728,3164,org/apache/derby/impl/sql/execute/xplain,org/apache/derby/impl/sql/execute/xplain/XPLAINUtil.java,1348,True,14,9,448,1,16,27,4,4,0.3934426229508197,302,68,0.2251655629139073,0.6428571428571429,6,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,9,4,PERFORMANCE,0.017280240420736292,SBSC_USE_STRINGBUFFER_CONCATENATION,18,2,1,0.003108808290155441,0.001381692573402418,0.0003454231433506045,-1.0,0.02127659574468085,0.0013882601478798849,0.12349397590361445,0.023834639568557327,-0.9574468085106383,0.0,0.014684813753581662,0.023834639568557327,-1.0,-1.0,1,1999,1348,3164,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,1380,2543,8135,604,1767,open
derby-B-1724,3164,org/apache/derby/impl/sql/execute/xplain,org/apache/derby/impl/sql/execute/xplain/XPLAINSystemTableVisitor.java,1348,True,34,10,448,1,0,27,3,4,0.810304449648712,267,96,0.3595505617977528,1.0,14,0,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,9,4,SECURITY,0.006386175807663411,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,15,3,2,0.003108808290155441,0.001381692573402418,0.000690846286701209,-1.0,0.29411764705882354,0.10380622837370244,0.13513513513513514,0.00544211798069462,-0.4117647058823529,0.0,0.0017908309455587394,0.00544211798069462,-1.0,-1.0,3,1999,1348,3164,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,604,1767,8135,604,1767,open
derby-B-1225,8134,org/apache/derby/impl/sql/compile,org/apache/derby/impl/sql/compile/BinaryRelationalOperatorNode.java,3064,True,17,51,56152,1,0,4497,7,235,0.6743169398907104,955,681,0.7130890052356021,1.0,16,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,322,3,STYLE,0.0236664162283997,SF_SWITCH_NO_DEFAULT,19,2,2,0.11122625215889463,0.0010362694300518132,0.000690846286701209,-1.0,0.0,0.0,0.06260032102728733,0.08480126588811351,-1.0,0.0,0.027936962750716332,0.08480126588811351,-0.9239130434782608,-1.0,20,6969,3064,8134,610,0.0,189,443,167,1242,0.021409778878493668,0,0,0,0,0,0,0,0.0,0,475,0,315,142,0,932,160,0.014748290613587938,1740,2903,8135,5,1168,open
